 ,Polylines,X,Y
1972,55,478.485,451.570
1973,55,477.494,451.562
1974,55,476.498,451.585
1975,55,475.498,451.549
1976,55,474.500,451.502
1977,55,473.540,451.376
1978,55,472.392,451.022
1979,55,471.439,450.703
1980,55,470.525,450.415
1981,55,469.575,450.153
1982,55,468.584,449.940
1983,55,467.453,449.763
1984,55,466.489,449.548
1985,55,465.575,449.260
1986,55,464.491,448.513
1987,55,463.763,448.063
1988,55,463.670,447.349
1989,55,462.915,446.954
1990,55,462.788,446.220
1991,55,462.173,445.944
1992,55,461.463,445.561
1993,55,460.674,445.169
1994,55,460.265,445.047
1995,55,459.426,444.714
1996,55,458.502,444.491
1997,55,457.544,444.289
1998,55,456.610,443.998
1999,55,455.455,443.652
2000,55,454.525,443.407
2001,55,453.600,443.122
2002,55,452.425,442.682
2003,55,451.470,442.706
2004,55,450.518,443.012
2005,55,449.462,443.045
2006,55,448.530,443.645
2007,56,332.616,50.630
2008,56,332.384,51.311
2009,56,331.537,52.623
2010,56,330.588,52.843
2011,56,329.587,53.008
2012,56,328.564,53.036
2013,56,327.576,52.984
2014,56,326.632,52.962
2015,56,325.763,53.087
2016,56,325.254,53.105
2017,56,324.446,53.444
2018,56,323.857,53.747
2019,57,419.589,244.503
2020,57,419.635,245.530
2021,57,419.480,246.490
2022,57,418.923,247.221
2023,57,418.590,247.614
2024,57,417.450,248.427
2025,57,416.772,248.875
2026,57,416.326,249.182
2027,57,415.587,249.648
2028,57,414.417,250.238
2029,57,413.525,250.570
2030,57,412.642,250.927
2031,57,411.443,251.351
2032,57,410.548,251.674
2033,57,409.601,251.986
2034,57,408.431,252.184
2035,57,407.918,252.065
2036,58,228.434,21.901
2037,58,227.367,22.109
2038,58,226.476,22.443
2039,58,225.668,22.838
2040,58,225.218,23.051
2041,58,224.563,23.570
2042,58,224.022,24.039
2043,58,223.607,24.595
2044,58,223.080,25.089
2045,58,222.592,25.615
2046,58,221.450,26.397
2047,58,220.635,26.782
2048,58,219.426,27.331
2049,58,218.601,27.700
2050,58,217.398,28.294
2051,58,216.608,28.699
2052,58,215.411,29.336
2053,58,214.627,29.759
2054,58,213.420,30.308
2055,58,212.566,30.663
2056,58,211.361,31.116
2057,58,210.482,31.442
2058,58,209.519,31.654
2059,58,208.481,31.716
2060,58,207.457,31.628
2061,58,206.565,31.403
2062,58,205.957,30.981
2063,58,205.042,30.600
2064,58,204.940,29.464
2065,59,495.582,187.326
2066,59,494.705,186.990
2067,59,494.359,186.851
2068,59,493.498,186.505
2069,59,492.654,186.157
2070,59,491.933,186.098
2071,59,491.467,185.557
2072,59,490.477,185.367
2073,59,489.552,185.646
2074,59,488.459,186.081
2075,59,487.502,186.320
2076,59,486.515,186.375
2077,59,485.536,186.262
2078,59,484.521,186.095
2079,59,484.277,185.989
2080,59,483.427,185.628
2081,59,482.818,185.129
2082,59,482.274,184.724
2083,59,481.785,184.271
2084,59,481.412,183.636
2085,60,273.497,62.799
2086,60,272.980,61.801
2087,60,272.729,61.368
2088,60,272.295,60.619
2089,60,272.043,60.185
2090,60,271.609,59.437
2091,60,271.175,58.688
2092,60,270.311,57.677
2093,60,270.053,57.102
2094,60,269.324,56.722
2095,60,268.674,56.239
2096,60,268.208,55.845
2097,60,267.570,55.411
2098,60,267.142,54.831
2099,60,266.578,54.415
2100,60,266.087,53.880
2101,60,265.467,53.541
2102,60,264.725,53.115
2103,60,264.277,52.831
2104,60,263.477,52.547
2105,60,263.115,51.880
2106,60,262.494,51.507
2107,60,261.780,51.109
2108,61,210.289,41.066
2109,61,209.348,41.324
2110,61,208.672,41.603
2111,61,208.301,42.271
2112,61,207.754,42.770
2113,61,207.241,43.210
2114,61,206.494,44.464
2115,61,205.508,44.660
2116,61,204.509,44.655
2117,61,203.521,44.664
2118,61,202.550,44.770
2119,61,201.571,44.955
2120,61,200.528,45.095
2121,61,199.492,45.089
2122,61,198.517,45.115
2123,61,197.516,45.154
2124,61,196.492,45.184
2125,61,195.473,45.277
2126,61,194.488,45.426
2127,61,193.518,45.594
2128,61,192.548,45.769
2129,61,191.555,45.942
2130,61,190.516,46.060
2131,61,189.467,46.081
2132,61,188.492,45.908
2133,61,187.448,45.931
2134,61,186.461,45.824
2135,61,185.473,45.717
2136,61,184.487,45.609
2137,61,183.498,45.522
2138,61,182.500,45.547
2139,61,181.504,45.621
2140,61,180.507,45.691
2141,61,179.527,45.930
2142,62,211.153,55.481
2143,62,211.333,54.702
2144,62,210.739,54.211
2145,62,210.248,53.805
2146,62,209.379,52.936
2147,62,208.480,52.741
2148,62,207.525,52.811
2149,62,206.560,53.019
2150,62,205.459,53.146
2151,62,204.472,53.259
2152,62,203.485,53.373
2153,62,202.366,53.063
2154,63,238.408,351.467
2155,63,237.847,352.564
2156,63,237.610,353.539
2157,63,237.300,354.426
2158,63,236.887,355.544
2159,63,236.726,356.510
2160,63,236.689,357.493
2161,63,236.736,358.488
2162,63,236.757,359.503
2163,63,236.700,360.524
2164,63,236.545,361.513
2165,63,236.260,362.382
2166,63,235.600,363.574
2167,63,235.089,364.132
2168,63,234.633,364.661
2169,63,234.129,364.911
2170,63,233.451,365.399
2171,63,232.595,365.764
2172,63,231.369,366.165
2173,63,230.498,366.496
2174,63,229.975,366.965
2175,63,229.483,367.483
2176,63,228.852,368.002
2177,63,228.326,368.237
2178,63,227.482,368.440
2179,63,226.541,368.267
2180,63,225.406,368.017
2181,63,224.450,367.692
2182,63,223.534,367.422
2183,63,222.755,367.001
2184,63,222.344,366.691
2185,63,221.775,366.172
2186,63,221.334,365.636
2187,63,221.026,365.135
2188,63,220.532,364.483
2189,63,219.899,363.404
2190,63,219.634,362.450
2191,63,219.354,361.594
2192,63,218.972,361.005
2193,63,218.562,360.440
2194,63,218.084,360.022
2195,63,217.487,359.523
2196,63,216.394,358.958
2197,63,215.485,358.709
2198,63,214.503,358.634
2199,63,213.522,358.668
2200,63,212.584,358.814
2201,63,211.391,359.135
2202,63,210.487,359.470
2203,63,209.689,359.853
2204,63,209.230,360.036
2205,63,208.510,360.516
2206,63,207.784,361.024
2207,63,207.347,361.292
2208,63,206.684,361.771
2209,63,206.203,362.146
2210,63,205.560,362.587
2211,63,205.023,362.918
2212,63,204.372,363.288
2213,63,203.539,363.593
2214,63,202.596,363.876
2215,63,201.585,364.099
2216,63,200.474,364.142
2217,63,199.482,364.189
2218,63,198.508,364.100
2219,63,197.550,363.903
2220,63,196.474,363.813
2221,63,195.473,363.650
2222,64,384.567,194.494
2223,64,383.979,195.306
2224,64,383.857,195.633
2225,64,383.531,196.511
2226,64,383.083,197.717
2227,64,382.572,198.548
2228,64,382.076,199.142
2229,64,381.627,199.642
2230,64,381.095,200.011
2231,64,380.479,200.462
2232,64,379.578,200.797
2233,64,378.392,200.975
2234,64,377.433,201.012
2235,64,376.441,201.032
2236,64,375.429,201.124
2237,64,374.455,201.320
2238,64,373.513,201.576
2239,64,372.460,201.675
2240,64,371.632,201.285
2241,64,371.633,200.466
2242,65,299.401,73.282
2243,65,298.382,73.903
2244,65,297.405,74.196
2245,65,296.496,74.489
2246,65,295.599,74.825
2247,65,294.415,75.146
2248,65,293.474,75.342
2249,65,292.498,75.475
2250,65,291.500,75.540
2251,65,290.498,75.546
2252,65,289.503,75.476
2253,65,288.516,75.356
2254,65,287.500,75.363
2255,65,286.497,75.472
2256,65,285.500,75.489
2257,65,284.604,75.107
2258,65,283.697,74.185
2259,65,282.423,73.848
2260,65,281.475,73.781
2261,65,280.644,74.803
2262,66,281.910,450.832
2263,66,281.618,451.677
2264,66,280.784,451.730
2265,66,280.431,452.407
2266,66,279.797,452.774
2267,66,279.324,453.285
2268,66,278.726,453.808
2269,66,278.246,454.109
2270,66,277.510,454.521
2271,66,276.311,454.900
2272,66,275.421,455.215
2273,66,274.494,455.477
2274,66,273.548,455.712
2275,66,272.332,455.975
2276,66,271.418,456.194
2277,66,270.462,456.263
2278,66,269.481,456.289
2279,66,268.485,456.372
2280,66,267.508,456.530
2281,66,266.262,456.922
2282,66,265.429,457.331
2283,66,264.573,457.680
2284,66,263.393,458.148
2285,66,262.491,458.481
2286,66,261.299,459.010
2287,66,260.461,459.371
2288,66,259.516,459.604
2289,66,258.514,459.720
2290,66,257.527,459.822
2291,66,256.376,460.104
2292,66,255.454,460.318
2293,66,254.490,460.426
2294,66,253.500,460.493
2295,66,252.501,460.531
2296,66,251.501,460.557
2297,66,250.538,460.701
2298,66,249.382,461.137
2299,66,248.487,461.470
2300,66,247.398,462.050
2301,66,246.447,462.344
2302,66,245.557,462.665
2303,66,244.616,462.973
2304,66,244.352,463.200
2305,66,243.489,463.473
2306,66,242.562,463.731
2307,66,241.359,463.960
2308,66,240.422,464.140
2309,66,239.465,464.379
2310,66,238.547,464.617
2311,66,237.453,465.054
2312,66,236.475,465.179
2313,66,235.485,465.232
2314,66,234.485,465.286
2315,66,233.485,465.372
2316,66,232.504,465.518
2317,66,231.571,465.757
2318,66,230.682,466.093
2319,66,230.366,466.284
2320,66,229.645,466.726
2321,66,229.688,467.540
2322,66,230.048,468.493
2323,66,230.197,469.394
2324,66,230.140,470.060
2325,66,229.550,470.572
2326,66,228.413,471.277
2327,66,227.542,471.594
2328,66,226.722,471.868
2329,66,226.323,472.131
2330,66,225.502,472.503
2331,66,224.845,473.055
2332,66,224.318,473.245
2333,66,223.645,473.682
2334,66,223.265,474.090
2335,66,222.532,474.551
2336,66,221.405,475.205
2337,66,220.494,475.403
2338,66,219.512,475.374
2339,66,218.550,475.242
2340,66,217.407,475.074
2341,66,216.432,474.857
2342,66,215.468,474.652
2343,66,214.510,474.450
2344,66,213.546,474.250
2345,66,212.559,474.056
2346,66,211.503,473.939
2347,66,210.448,474.006
2348,66,209.469,474.090
2349,66,208.500,474.137
2350,66,207.535,474.129
2351,66,206.582,474.048
2352,66,205.412,473.878
2353,66,204.468,473.603
2354,66,203.549,473.389
2355,66,202.715,473.174
2356,66,202.238,472.917
2357,66,201.547,472.440
2358,66,200.926,471.917
2359,66,200.484,471.531
2360,67,237.499,63.510
2361,67,237.373,64.366
2362,67,236.960,64.990
2363,67,236.575,65.552
2364,67,236.188,66.207
2365,67,235.740,66.679
2366,67,235.371,67.270
2367,67,234.529,67.625
2368,67,233.500,67.635
2369,67,232.499,67.514
2370,67,231.529,67.328
2371,67,230.585,67.121
2372,67,229.682,66.935
2373,67,228.501,66.498
2374,67,227.669,66.165
2375,67,227.169,65.900
2376,67,226.535,65.441
2377,67,225.688,65.104
2378,67,224.665,64.246
2379,67,223.919,63.920
2380,67,223.579,63.452
2381,67,222.982,62.400
2382,67,222.783,61.441
2383,67,222.520,60.430
2384,68,288.500,511.500
2385,68,287.500,511.500
2386,68,286.500,511.500
2387,68,285.500,511.500
2388,68,284.500,511.500
2389,68,283.500,511.500
2390,68,282.500,511.500
2391,68,281.500,511.500
2392,68,280.500,511.500
2393,68,279.500,511.500
2394,68,278.500,511.500
2395,68,277.500,511.500
2396,68,276.500,511.500
2397,69,403.455,267.185
2398,69,402.499,267.513
2399,69,401.495,267.358
2400,69,400.471,267.384
2401,69,399.531,267.637
2402,69,398.520,267.985
2403,69,397.534,268.064
2404,69,396.537,268.081
2405,69,395.532,268.057
2406,69,394.524,268.022
2407,69,393.530,267.982
2408,69,392.459,267.999
2409,69,391.423,267.874
2410,69,390.420,267.674
2411,69,389.619,267.317
2412,69,388.477,266.523
2413,69,387.944,266.037
2414,69,387.640,265.335
2415,69,387.147,264.915
2416,69,386.566,264.422
2417,69,385.530,264.093
2418,70,433.473,88.613
2419,70,432.462,88.000
2420,70,431.426,87.829
2421,70,430.463,87.597
2422,70,429.599,87.304
2423,70,428.419,86.751
2424,70,427.515,86.447
2425,70,426.563,86.199
2426,70,425.398,86.037
2427,70,424.455,85.900
2428,70,423.479,85.803
2429,70,422.484,85.721
2430,70,421.486,85.630
2431,70,420.498,85.515
2432,70,419.517,85.379
2433,70,418.541,85.207
2434,70,417.569,84.987
2435,70,416.449,84.758
2436,70,415.486,84.694
2437,70,414.507,84.735
2438,70,413.517,84.826
2439,70,412.505,84.920
2440,70,411.430,85.031
2441,70,410.521,84.450
2442,70,410.090,84.082
2443,70,409.457,83.557
2444,70,408.850,83.071
2445,70,408.324,82.709
2446,70,407.766,82.237
2447,70,407.095,81.678
2448,70,406.998,81.208
2449,70,406.561,80.464
2450,70,406.125,79.720
2451,70,405.869,79.284
2452,70,405.019,77.968
2453,71,241.262,244.551
2454,71,241.489,245.502
2455,71,241.676,246.469
2456,71,241.904,246.863
2457,71,242.058,247.675
2458,71,242.278,248.571
2459,71,242.542,249.488
2460,71,242.788,250.425
2461,71,242.964,251.374
2462,71,243.213,252.603
2463,71,243.614,253.424
2464,71,243.951,254.049
2465,71,244.472,254.519
2466,71,245.231,255.553
2467,71,245.493,256.501
2468,71,245.628,257.490
2469,71,245.682,258.498
2470,71,245.686,259.503
2471,71,245.669,260.506
2472,71,245.653,261.510
2473,71,246.095,262.346
2474,71,245.787,263.645
2475,71,245.509,264.540
2476,72,511.500,412.073
2477,72,510.430,412.195
2478,72,509.483,412.454
2479,72,508.603,412.776
2480,72,507.453,413.224
2481,72,506.491,413.399
2482,72,505.499,413.469
2483,72,504.500,413.494
2484,72,503.500,413.486
2485,72,502.498,413.481
2486,72,501.526,413.600
2487,72,500.611,413.828
2488,72,499.398,414.185
2489,72,498.486,414.445
2490,72,497.503,414.537
2491,72,496.500,414.535
2492,72,495.500,414.511
2493,72,494.502,414.475
2494,72,493.509,414.409
2495,72,492.509,414.324
2496,72,491.493,414.310
2497,72,490.487,414.363
2498,72,489.400,413.934
2499,72,488.447,413.918
2500,72,487.528,413.769
2501,72,486.597,413.683
2502,72,485.916,414.035
2503,72,485.472,414.490
2504,73,146.853,103.398
2505,73,146.439,102.515
2506,73,146.097,101.528
2507,73,146.051,100.554
2508,73,145.586,100.306
2509,73,144.723,99.963
2510,73,144.374,99.803
2511,73,143.516,99.452
2512,73,142.558,98.959
2513,73,141.558,98.865
2514,73,140.420,98.921
2515,73,139.413,99.212
2516,73,138.499,99.498
2517,73,137.581,99.781
2518,73,136.412,100.043
2519,73,135.448,100.263
2520,73,134.494,100.474
2521,73,133.533,100.671
2522,73,132.554,100.851
2523,73,131.434,100.943
2524,73,130.478,101.049
2525,73,129.515,101.088
2526,73,128.602,101.044
2527,73,127.820,100.916
2528,73,127.365,100.743
2529,73,126.594,100.395
2530,73,126.041,100.133
2531,73,125.498,99.501
2532,73,125.038,98.861
2533,73,124.653,98.426
2534,73,124.236,97.607
2535,73,123.824,96.390
2536,73,123.535,95.488
2537,73,123.203,94.610
2538,73,122.754,93.405
2539,73,122.427,92.527
2540,73,122.100,91.649
2541,73,121.979,91.322
2542,73,121.665,90.336
2543,74,400.388,403.776
2544,74,399.425,403.058
2545,74,398.508,402.797
2546,74,397.516,402.789
2547,74,396.523,402.807
2548,74,395.516,402.882
2549,74,394.414,403.012
2550,74,393.345,402.826
2551,74,392.532,402.456
2552,74,391.913,402.075
2553,74,391.402,401.703
2554,74,390.560,401.331
2555,75,155.503,214.935
2556,75,154.482,214.880
2557,75,153.444,214.786
2558,75,152.463,214.597
2559,75,151.369,214.005
2560,75,150.447,213.663
2561,75,149.548,213.382
2562,75,148.378,212.941
2563,75,147.462,212.629
2564,75,146.533,212.366
2565,75,145.563,212.146
2566,75,144.389,211.977
2567,75,143.440,211.679
2568,75,142.559,211.348
2569,75,141.365,210.938
2570,75,140.461,210.638
2571,75,139.534,210.377
2572,75,138.607,210.070
2573,75,137.416,209.734
2574,75,136.535,209.411
2575,75,135.775,208.957
2576,75,135.316,208.817
2577,75,134.551,208.402
2578,75,133.655,208.036
2579,75,132.431,207.712
2580,75,131.540,207.390
2581,75,130.481,206.523
2582,75,130.044,205.972
2583,75,129.448,205.563
2584,75,128.847,204.944
2585,75,128.380,204.755
2586,75,127.546,204.377
2587,75,126.670,203.985
2588,75,125.466,203.633
2589,75,124.520,203.406
2590,75,123.576,203.166
2591,75,122.424,202.882
2592,75,121.465,202.718
2593,75,120.494,202.526
2594,75,119.604,202.238
2595,75,118.397,201.697
2596,75,117.599,201.295
2597,75,117.324,200.685
2598,75,116.744,200.209
2599,75,116.434,199.553
2600,75,116.018,198.973
2601,75,115.522,198.481
2602,75,115.016,197.872
2603,75,114.355,197.696
2604,75,113.656,197.269
2605,75,113.210,196.803
2606,75,112.695,196.293
2607,75,112.266,195.909
2608,75,111.490,195.743
2609,75,110.517,195.745
2610,75,109.494,195.756
2611,75,108.464,195.616
2612,75,107.624,195.280
2613,75,106.422,194.654
2614,75,105.641,194.236
2615,75,105.163,194.089
2616,75,104.464,193.557
2617,75,103.798,193.120
2618,75,103.298,192.775
2619,75,102.695,192.283
2620,75,102.164,191.860
2621,75,101.650,191.335
2622,75,101.112,190.848
2623,75,100.643,190.349
2624,75,100.131,189.791
2625,75,99.604,189.372
2626,75,99.111,188.870
2627,75,98.387,188.694
2628,76,151.510,480.354
2629,76,150.523,480.734
2630,76,150.522,481.545
2631,76,149.362,482.231
2632,76,148.572,482.641
2633,76,147.356,483.201
2634,76,146.548,483.598
2635,76,145.747,484.059
2636,76,145.341,484.170
2637,76,144.500,484.500
2638,76,143.577,484.792
2639,76,142.435,485.045
2640,76,141.473,485.221
2641,76,140.488,485.338
2642,76,139.495,485.418
2643,76,138.499,485.477
2644,76,137.500,485.506
2645,76,136.501,485.482
2646,76,135.509,485.408
2647,76,134.524,485.296
2648,77,363.544,471.766
2649,77,362.553,471.806
2650,77,361.542,471.963
2651,77,360.503,472.010
2652,77,359.518,471.919
2653,77,358.553,471.863
2654,77,357.594,471.914
2655,77,356.654,471.998
2656,77,355.748,472.073
2657,77,355.179,471.970
2658,77,354.270,472.265
2659,77,353.734,472.708
2660,77,352.653,473.561
2661,77,352.307,474.422
2662,77,351.553,475.143
2663,78,168.958,347.513
2664,78,168.972,348.472
2665,78,169.007,349.513
2666,78,169.013,350.447
2667,78,168.970,351.520
2668,78,169.148,352.470
2669,78,169.062,353.585
2670,78,168.768,354.590
2671,78,168.438,355.471
2672,78,168.015,356.273
2673,78,167.868,356.695
2674,78,167.488,357.495
2675,79,400.215,171.874
2676,79,399.982,170.860
2677,79,399.656,170.391
2678,79,399.187,169.718
2679,79,398.340,168.631
2680,79,397.901,168.078
2681,79,397.218,167.837
2682,79,396.334,167.749
2683,79,395.985,166.915
2684,79,395.590,166.416
2685,79,395.302,165.638
2686,79,394.588,164.443
2687,79,394.094,163.843
2688,79,393.706,163.329
2689,79,393.192,162.767
2690,79,392.789,162.250
2691,79,392.095,161.720
2692,79,392.038,161.152
2693,79,391.582,160.447
2694,79,391.408,159.380
2695,80,147.070,427.064
2696,80,146.576,427.588
2697,80,145.440,428.403
2698,80,144.728,428.845
2699,80,144.172,429.062
2700,80,143.557,430.803
2701,80,142.536,430.746
2702,80,141.548,430.627
2703,80,140.665,430.686
2704,80,140.207,431.099
2705,80,139.607,431.588
2706,80,139.162,432.149
2707,80,138.687,432.680
2708,80,138.311,433.207
2709,80,137.392,433.933
2710,80,136.444,434.228
2711,80,135.489,434.455
2712,80,134.554,434.692
2713,80,133.351,435.006
2714,80,132.448,435.314
2715,80,131.510,435.552
2716,80,130.527,435.718
2717,80,129.520,435.810
2718,80,128.510,435.859
2719,80,127.501,435.890
2720,80,126.500,435.908
2721,80,125.515,435.937
2722,80,124.538,436.007
2723,80,123.460,436.044
2724,80,122.450,436.167
2725,80,121.466,436.327
2726,80,120.493,436.458
2727,80,119.499,436.492
2728,80,118.503,436.548
2729,80,117.421,436.001
2730,81,60.368,33.926
2731,81,59.432,34.207
2732,81,58.486,34.433
2733,81,57.522,34.622
2734,81,56.548,34.800
2735,81,55.424,34.955
2736,81,54.430,35.098
2737,81,53.453,35.248
2738,81,52.482,35.395
2739,81,51.500,35.499
2740,81,50.504,35.552
2741,81,49.512,35.659
2742,81,48.510,35.707
2743,81,47.494,35.616
2744,81,46.515,35.430
2745,81,45.598,35.173
2746,81,44.425,34.668
2747,81,43.633,34.257
2748,81,43.227,34.093
2749,81,42.451,33.588
2750,81,41.726,33.173
2751,81,41.257,32.932
2752,81,40.547,32.429
2753,81,39.982,31.978
2754,81,39.565,31.439
2755,81,39.099,30.760
2756,81,38.900,30.297
2757,81,38.486,29.506
2758,81,38.076,28.703
2759,81,37.938,28.327
2760,81,37.575,27.469
2761,81,37.042,26.282
2762,81,36.537,25.489
2763,81,35.618,24.499
2764,81,34.962,23.309
2765,81,35.277,22.421
2766,81,35.592,21.533
2767,81,35.527,20.516
2768,82,479.431,416.176
2769,82,478.467,416.412
2770,82,477.593,416.744
2771,82,476.455,417.225
2772,82,475.502,417.462
2773,82,474.519,417.404
2774,82,473.557,417.217
2775,82,472.471,417.090
2776,82,471.490,416.992
2777,82,470.495,416.948
2778,82,469.484,416.924
2779,82,468.470,416.879
2780,82,467.467,416.819
2781,82,466.470,416.746
2782,82,465.481,416.627
2783,82,464.511,416.437
2784,83,357.462,510.323
2785,83,356.500,511.500
2786,83,355.500,511.500
2787,83,354.500,511.500
2788,83,353.500,511.500
2789,83,352.500,511.500
2790,83,351.500,511.500
2791,83,350.500,511.500
2792,83,349.500,511.500
2793,83,348.500,511.500
2794,83,347.500,511.500
2795,83,346.500,511.500
2796,83,345.500,511.500
2797,83,344.500,511.500
2798,83,343.500,511.500
2799,83,342.500,511.500
2800,83,341.500,511.500
2801,83,340.500,511.500
2802,83,339.500,511.500
2803,83,338.500,511.500
2804,84,492.537,209.510
2805,84,491.421,208.718
2806,84,490.537,208.398
2807,84,489.333,207.963
2808,84,488.468,207.576
2809,84,487.431,207.088
2810,84,486.480,206.975
2811,84,485.505,206.997
2812,84,484.495,207.008
2813,84,483.495,207.019
2814,84,482.495,207.029
2815,84,481.834,207.441
2816,85,200.436,272.944
2817,85,200.280,271.639
2818,85,199.995,271.187
2819,85,199.544,270.472
2820,85,199.092,269.757
2821,85,199.151,268.968
2822,85,198.531,268.462
2823,85,197.946,268.007
2824,85,197.413,267.616
2825,85,196.760,267.143
2826,85,195.417,266.559
2827,85,194.946,265.891
2828,85,194.613,265.420
2829,85,194.142,264.752
2830,85,193.810,264.281
2831,85,193.339,263.613
2832,85,193.007,263.142
2833,85,192.497,262.074
2834,86,342.627,10.893
2835,86,341.450,10.670
2836,86,340.531,10.396
2837,86,339.339,10.041
2838,86,338.456,9.606
2839,86,337.593,9.249
2840,86,336.363,8.901
2841,86,335.484,8.682
2842,86,334.530,8.691
2843,86,333.582,8.832
2844,86,332.423,9.043
2845,86,331.443,9.302
2846,86,330.518,9.566
2847,86,329.529,9.714
2848,86,328.498,9.705
2849,86,327.491,9.569
2850,86,326.524,9.373
2851,86,325.518,9.233
2852,86,324.477,9.360
2853,86,323.524,9.608
2854,86,322.505,9.456
2855,86,321.697,9.062
2856,86,320.948,8.923
2857,86,320.492,8.514
2858,86,319.353,7.873
2859,86,318.528,7.427
2860,86,317.597,7.150
2861,86,316.640,6.994
2862,86,315.442,6.686
2863,86,314.552,6.410
2864,86,313.873,6.088
2865,86,313.372,5.668
2866,86,312.774,5.193
2867,86,312.296,4.808
2868,86,311.628,4.314
2869,86,311.114,4.083
2870,86,310.459,3.565
2871,86,309.697,3.115
2872,86,309.233,2.845
2873,86,308.506,2.487
2874,86,307.551,2.254
2875,86,306.516,2.169
2876,86,305.482,2.218
2877,86,304.487,2.293
2878,86,303.506,2.316
2879,86,302.554,2.245
2880,86,301.724,1.980
2881,86,301.487,1.507
2882,86,301.387,0.500
2883,87,253.443,60.062
2884,87,252.419,60.021
2885,87,251.414,59.924
2886,87,250.425,59.836
2887,87,249.402,60.094
2888,87,248.316,58.992
2889,87,247.388,58.729
2890,87,246.923,58.010
2891,87,246.287,58.047
2892,87,245.406,57.719
2893,87,244.576,57.335
2894,87,244.152,57.080
2895,87,243.353,56.815
2896,87,242.428,56.772
2897,87,241.459,56.795
2898,87,240.493,56.915
2899,88,224.989,14.300
2900,88,226.562,14.395
2901,88,227.300,14.835
2902,88,227.740,15.098
2903,88,228.478,15.538
2904,88,229.188,15.831
2905,88,229.632,16.259
2906,88,230.343,16.711
2907,88,230.886,16.995
2908,88,231.461,17.550
2909,88,232.012,18.064
2910,88,232.556,18.430
2911,88,233.122,18.879
2912,88,233.663,19.363
2913,89,511.500,175.804
2914,89,510.460,175.687
2915,89,509.550,175.380
2916,89,508.726,174.966
2917,89,508.335,174.860
2918,89,507.469,174.599
2919,89,506.505,174.472
2920,89,505.524,174.331
2921,89,504.570,174.066
2922,89,503.441,173.704
2923,89,502.501,173.497
2924,89,501.508,173.417
2925,89,500.503,173.566
2926,89,499.577,174.023
2927,90,95.500,511.500
2928,90,94.500,511.500
2929,90,93.500,511.500
2930,90,92.500,511.500
2931,90,91.500,511.500
2932,90,90.500,511.500
2933,90,89.500,511.500
2934,90,88.500,511.500
2935,90,87.500,511.500
2936,90,86.500,511.500
2937,90,85.500,511.500
2938,90,84.500,511.500
2939,90,83.500,511.500
2940,90,82.500,511.500
2941,90,81.500,511.500
2942,91,403.474,498.420
2943,91,402.582,498.936
2944,91,401.428,498.794
2945,91,400.493,498.527
2946,91,399.546,498.301
2947,91,398.601,498.114
2948,91,397.390,497.764
2949,91,396.561,497.379
2950,91,395.772,497.016
2951,91,395.389,496.763
2952,91,394.551,496.379
2953,91,393.679,496.035
2954,91,392.464,495.621
2955,91,391.536,495.353
2956,91,390.530,495.176
2957,91,389.401,495.059
2958,91,388.490,495.445
2959,91,387.508,495.561
2960,91,386.500,495.521
2961,91,385.515,495.382
2962,91,384.579,495.169
2963,91,383.450,494.605
2964,91,382.684,494.151
2965,91,382.498,493.502
2966,91,381.849,493.068
2967,92,131.481,417.959
2968,92,130.501,417.647
2969,92,129.506,417.527
2970,92,128.583,417.744
2971,92,127.363,418.162
2972,92,126.506,418.515
2973,92,125.365,418.998
2974,92,124.460,419.342
2975,92,123.517,419.557
2976,92,122.465,419.974
2977,92,121.436,420.143
2978,92,120.469,420.366
2979,92,119.521,420.590
2980,92,118.554,420.803
2981,92,117.412,420.908
2982,92,116.428,420.982
2983,92,115.420,421.078
2984,92,114.439,421.241
2985,92,113.476,421.379
2986,92,112.533,421.184
2987,93,102.378,370.919
2988,93,101.476,370.601
2989,93,100.537,370.374
2990,93,99.303,370.025
2991,93,98.447,369.616
2992,93,97.585,369.272
2993,93,96.441,368.604
2994,93,95.655,368.187
2995,93,95.259,367.815
2996,93,94.554,367.415
2997,93,94.199,366.738
2998,93,93.460,366.553
2999,93,92.395,366.783
3000,94,472.557,256.526
3001,94,472.393,257.415
3002,94,472.152,258.018
3003,94,471.534,258.528
3004,94,471.060,259.060
3005,94,470.622,259.612
3006,94,470.191,260.125
3007,94,469.632,260.669
3008,94,469.346,261.136
3009,94,468.526,261.600
3010,94,467.495,261.819
3011,94,466.458,261.695
3012,94,465.533,261.405
3013,94,464.699,261.000
3014,94,463.547,260.409
3015,94,462.740,259.954
3016,94,462.344,259.778
3017,94,461.556,259.386
3018,94,460.753,258.922
3019,94,460.362,258.740
3020,94,459.590,258.328
3021,94,458.414,257.634
3022,94,457.748,257.165
3023,94,457.244,256.817
3024,94,456.677,256.332
3025,94,456.132,255.829
3026,94,455.715,255.356
3027,94,455.158,254.664
3028,94,455.032,254.233
3029,94,454.674,253.410
3030,94,454.717,252.293
3031,94,454.557,251.052
3032,94,454.533,250.919
3033,95,177.049,58.557
3034,95,175.525,59.110
3035,95,174.529,59.046
3036,95,173.494,59.433
3037,95,172.529,59.693
3038,95,171.560,59.898
3039,95,170.571,60.095
3040,95,169.442,60.161
3041,95,168.440,60.313
3042,95,167.676,60.700
3043,95,167.261,61.370
3044,95,166.719,62.603
3045,95,166.333,63.421
3046,95,165.513,64.473
